input_path,label,vid_id
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_140.mp4,13,140
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_141.mp4,35,141
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_142.mp4,6,142
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_143.mp4,32,143
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_144.mp4,10,144
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_145.mp4,15,145
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_146.mp4,5,146
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_147.mp4,22,147
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_148.mp4,7,148
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_149.mp4,4,149
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_15.mp4,19,15
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_150.mp4,27,150
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_151.mp4,30,151
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_152.mp4,14,152
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_153.mp4,36,153
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_154.mp4,0,154
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_155.mp4,23,155
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_156.mp4,27,156
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_157.mp4,21,157
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_158.mp4,29,158
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_159.mp4,8,159
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_16.mp4,14,16
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_160.mp4,3,160
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_161.mp4,1,161
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_162.mp4,26,162
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_163.mp4,8,163
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_164.mp4,29,164
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_165.mp4,17,165
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_166.mp4,34,166
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_167.mp4,15,167
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_168.mp4,6,168
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_169.mp4,32,169
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_17.mp4,27,17
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_170.mp4,27,170
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_171.mp4,21,171
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_172.mp4,18,172
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_173.mp4,33,173
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_174.mp4,13,174
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_175.mp4,9,175
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_176.mp4,36,176
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_177.mp4,26,177
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_178.mp4,15,178
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_179.mp4,18,179
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_18.mp4,2,18
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_180.mp4,14,180
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_181.mp4,6,181
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_182.mp4,14,182
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_183.mp4,4,183
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_184.mp4,9,184
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_185.mp4,2,185
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_186.mp4,18,186
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_187.mp4,18,187
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_188.mp4,18,188
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_189.mp4,24,189
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_19.mp4,26,19
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_190.mp4,1,190
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_191.mp4,16,191
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_192.mp4,0,192
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_193.mp4,2,193
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_194.mp4,32,194
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_195.mp4,27,195
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_196.mp4,3,196
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_197.mp4,0,197
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_198.mp4,2,198
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_199.mp4,32,199
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_2.mp4,22,2
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_20.mp4,31,20
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_200.mp4,20,200
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_201.mp4,9,201
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_202.mp4,28,202
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_203.mp4,33,203
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_204.mp4,19,204
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_205.mp4,4,205
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_206.mp4,2,206
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_207.mp4,26,207
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_208.mp4,24,208
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_209.mp4,2,209
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_21.mp4,36,21
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_210.mp4,16,210
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_211.mp4,4,211
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_212.mp4,13,212
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_213.mp4,21,213
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_214.mp4,14,214
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_215.mp4,22,215
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_216.mp4,33,216
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_217.mp4,24,217
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_218.mp4,26,218
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_219.mp4,34,219
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_22.mp4,16,22
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_220.mp4,22,220
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_221.mp4,23,221
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_222.mp4,33,222
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_223.mp4,11,223
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_224.mp4,29,224
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_225.mp4,6,225
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_226.mp4,17,226
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_227.mp4,20,227
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_228.mp4,19,228
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_229.mp4,15,229
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_23.mp4,21,23
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_230.mp4,36,230
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_231.mp4,15,231
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_232.mp4,31,232
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_233.mp4,7,233
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_234.mp4,6,234
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_235.mp4,6,235
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_236.mp4,15,236
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_237.mp4,23,237
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_238.mp4,22,238
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_239.mp4,27,239
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_24.mp4,28,24
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_240.mp4,36,240
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_241.mp4,36,241
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_242.mp4,26,242
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_243.mp4,28,243
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_244.mp4,36,244
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_245.mp4,3,245
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_246.mp4,8,246
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_247.mp4,18,247
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_248.mp4,9,248
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_249.mp4,14,249
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_25.mp4,3,25
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_250.mp4,23,250
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_251.mp4,17,251
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_252.mp4,30,252
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_253.mp4,30,253
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_254.mp4,15,254
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_255.mp4,17,255
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_256.mp4,27,256
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_257.mp4,35,257
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_258.mp4,3,258
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_259.mp4,15,259
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_26.mp4,23,26
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_260.mp4,12,260
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_261.mp4,4,261
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_262.mp4,9,262
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_263.mp4,31,263
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_264.mp4,35,264
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_265.mp4,27,265
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_266.mp4,23,266
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_267.mp4,0,267
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_268.mp4,9,268
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_269.mp4,8,269
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_27.mp4,23,27
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_270.mp4,26,270
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_271.mp4,16,271
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_272.mp4,26,272
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_273.mp4,10,273
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_274.mp4,9,274
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_275.mp4,6,275
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_276.mp4,17,276
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_277.mp4,16,277
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_278.mp4,16,278
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_279.mp4,17,279
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_28.mp4,35,28
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_280.mp4,25,280
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_281.mp4,6,281
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_282.mp4,3,282
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_283.mp4,0,283
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_284.mp4,26,284
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_285.mp4,0,285
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_286.mp4,23,286
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_287.mp4,28,287
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_288.mp4,29,288
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_289.mp4,4,289
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_29.mp4,3,29
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_290.mp4,0,290
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_291.mp4,6,291
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_292.mp4,29,292
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_293.mp4,23,293
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_294.mp4,19,294
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_295.mp4,28,295
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_296.mp4,10,296
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_297.mp4,19,297
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_298.mp4,27,298
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_299.mp4,30,299
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_3.mp4,35,3
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_30.mp4,16,30
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_300.mp4,6,300
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_301.mp4,31,301
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_302.mp4,4,302
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_303.mp4,6,303
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_304.mp4,20,304
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_305.mp4,15,305
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_306.mp4,18,306
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_307.mp4,28,307
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_308.mp4,8,308
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_309.mp4,11,309
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_31.mp4,15,31
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_310.mp4,36,310
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_311.mp4,14,311
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_312.mp4,23,312
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_313.mp4,0,313
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_314.mp4,33,314
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_315.mp4,17,315
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_316.mp4,7,316
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_317.mp4,2,317
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_318.mp4,16,318
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_319.mp4,30,319
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_32.mp4,14,32
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_320.mp4,13,320
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_321.mp4,6,321
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_322.mp4,15,322
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_323.mp4,3,323
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_324.mp4,25,324
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_325.mp4,24,325
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_326.mp4,4,326
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_327.mp4,7,327
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_328.mp4,32,328
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_329.mp4,27,329
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_33.mp4,21,33
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_330.mp4,17,330
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_331.mp4,5,331
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_332.mp4,8,332
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_333.mp4,28,333
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_334.mp4,4,334
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_335.mp4,15,335
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_336.mp4,28,336
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_337.mp4,4,337
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_338.mp4,30,338
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_339.mp4,32,339
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_34.mp4,23,34
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_340.mp4,33,340
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_341.mp4,1,341
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_342.mp4,31,342
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_343.mp4,17,343
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_344.mp4,13,344
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_345.mp4,7,345
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_346.mp4,30,346
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_347.mp4,33,347
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_348.mp4,6,348
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_349.mp4,13,349
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_35.mp4,26,35
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_350.mp4,2,350
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_351.mp4,30,351
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_352.mp4,33,352
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_353.mp4,11,353
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_354.mp4,9,354
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_355.mp4,21,355
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_356.mp4,28,356
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_357.mp4,29,357
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_358.mp4,11,358
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_359.mp4,14,359
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_36.mp4,29,36
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_360.mp4,17,360
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_361.mp4,11,361
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_362.mp4,23,362
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_363.mp4,16,363
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_364.mp4,29,364
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_365.mp4,18,365
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_366.mp4,32,366
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_367.mp4,33,367
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_368.mp4,6,368
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_369.mp4,16,369
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_37.mp4,31,37
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_370.mp4,3,370
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_371.mp4,16,371
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_372.mp4,18,372
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_373.mp4,27,373
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_374.mp4,4,374
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_375.mp4,26,375
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_376.mp4,7,376
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_377.mp4,8,377
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_378.mp4,23,378
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_379.mp4,23,379
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_38.mp4,7,38
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_380.mp4,12,380
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_381.mp4,19,381
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_382.mp4,23,382
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_383.mp4,23,383
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_384.mp4,1,384
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_385.mp4,6,385
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_386.mp4,11,386
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_387.mp4,31,387
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_388.mp4,31,388
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_389.mp4,16,389
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_39.mp4,33,39
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_390.mp4,0,390
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_391.mp4,12,391
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_392.mp4,6,392
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_393.mp4,10,393
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_394.mp4,3,394
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_395.mp4,17,395
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_396.mp4,31,396
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_397.mp4,26,397
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_398.mp4,5,398
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_399.mp4,16,399
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_4.mp4,9,4
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_40.mp4,8,40
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_400.mp4,10,400
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_401.mp4,34,401
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_402.mp4,18,402
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_403.mp4,14,403
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_404.mp4,24,404
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_405.mp4,7,405
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_406.mp4,34,406
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_407.mp4,2,407
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_408.mp4,35,408
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_409.mp4,0,409
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_41.mp4,11,41
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_410.mp4,1,410
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_411.mp4,32,411
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_412.mp4,0,412
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_413.mp4,19,413
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_414.mp4,18,414
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_415.mp4,18,415
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_416.mp4,15,416
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_417.mp4,21,417
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_418.mp4,22,418
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_419.mp4,19,419
